,"(following, count)","(following, birth mean)","(following, birth std)","(following, birth min)","(following, birth max)","(following, death mean)","(following, death std)","(followers, count)","(followers, birth mean)","(followers, birth std)","(followers, birth min)","(followers, birth max)","(followers, death mean)","(followers, death std)"
Giovanni_Pico_della_Mirandola,2,508.5,1262.18560442,-384.0,1401.0,571.0,1262.8927112,4,1559.5,107.518990571,1466.0,1659.0,1619.75,106.796925674
Philip_Pettit,1,1469.0,,1469.0,1469.0,1527.0,,0,,,,,,
Edward_Shils,0,,,,,,,1,1948.0,,1948.0,1948.0,,
Nicholas_Wolterstorff,2,1821.0,156.977705423,1710.0,1932.0,1796.0,,1,1966.0,,1966.0,1966.0,,
Eric_Voegelin,7,1514.28571429,847.86962722,-384.0,1903.0,1591.0,855.398542591,2,1923.0,33.941125497,1899.0,1947.0,1973.0,
Johann_Georg_Hamann,1,1711.0,,1711.0,1711.0,1776.0,,5,1765.6,29.4584453086,1743.0,1813.0,1827.6,25.2547025324
Solomon_ibn_Gabirol,0,,,,,,,2,1210.5,14.8492424049,1200.0,1221.0,1277.0,4.24264068712
Fred_Dretske,0,,,,,,,0,,,,,,
Cheng_Yi_(philosopher),3,31.3333333333,858.291520017,-551.0,1017.0,101.666666667,846.546710662,1,1130.0,,1130.0,1130.0,1200.0,
Philippe_Descola,1,1908.0,,1908.0,1908.0,2009.0,,0,,,,,,
Wolfgang_Smith,4,1155.75,1066.51156424,-384.0,1886.0,1226.0,1072.71835384,1,1947.0,,1947.0,1947.0,,
Edwin_Arthur_Burtt,1,1859.0,,1859.0,1859.0,1952.0,,1,1892.0,,1892.0,1892.0,1964.0,
Christoph_von_Sigwart,3,1735.33333333,91.4840605424,1632.0,1806.0,1794.66666667,103.751305213,3,1853.33333333,16.2890556305,1842.0,1872.0,1934.66666667,31.3900196453
Syed_Faiz-ul_Hassan_Shah,0,,,,,,,0,,,,,,
Philippa_Foot,1,-384.0,,-384.0,-384.0,-322.0,,4,1935.75,7.80491298265,1929.0,1943.0,2003.0,
Karl_Robert_Eduard_von_Hartmann,2,1797.0,12.7279220614,1788.0,1806.0,1858.0,2.82842712475,3,1859.33333333,6.65832811848,1852.0,1865.0,1931.0,5.29150262213
Gilbert_Simondon,0,,,,,,,3,1948.66666667,22.1885856542,1925.0,1969.0,1995.0,
Hilail_Gildin,2,757.5,1614.32478145,-384.0,1899.0,825.5,1622.81006282,0,,,,,,
Clément_Rosset,1,1788.0,,1788.0,1788.0,1860.0,,0,,,,,,
Hugo_Grotius,2,1539.0,12.7279220614,1530.0,1548.0,1606.5,14.8492424049,5,1665.0,95.5562661472,1584.0,1809.0,1736.0,85.735057007
G._M._Tamás,3,1882.66666667,58.8245980295,1818.0,1933.0,1922.5,55.8614357137,0,,,,,,
Roberto_Mangabeira_Unger,1,1401.0,,1401.0,1401.0,1464.0,,0,,,,,,
Marshall_McLuhan,1,1900.0,,1900.0,1900.0,1985.0,,2,1941.0,16.9705627485,1929.0,1953.0,2007.0,
Herbert_McCabe,0,,,,,,,2,1937.0,8.48528137424,1931.0,1943.0,,
Max_Horkheimer,3,1841.33333333,57.9511288357,1788.0,1903.0,1913.33333333,54.5374489075,7,1912.42857143,19.0162837489,1892.0,1943.0,1967.0,18.6726180989
Georges_Sorel,4,1832.5,23.0723499742,1809.0,1859.0,1897.25,32.4794807019,6,1883.66666667,10.25020325,1866.0,1894.0,1949.16666667,25.0393024397
Pierre_Bourdieu,5,1902.4,13.0115333455,1884.0,1919.0,1992.4,18.6895692834,2,1950.0,8.48528137424,1944.0,1956.0,,
Norman_P._Barry,1,1907.0,,1907.0,1907.0,1992.0,,0,,,,,,
Erin_Manning_(theorist),7,1895.14285714,43.8878440703,1842.0,1940.0,1955.5,42.9825546007,0,,,,,,
Necip_Fazıl_Kısakürek,2,1862.0,4.24264068712,1859.0,1865.0,1942.0,1.41421356237,0,,,,,,
Carl_Gustav_Hempel,0,,,,,,,7,1929.14285714,12.0889559989,1906.0,1938.0,2000.0,2.82842712475
Rémi_Brague,4,1135.25,1073.86789225,-384.0,1899.0,1207.75,1082.5840614,0,,,,,,
Idriss_Aberkane,0,,,,,,,0,,,,,,
Taha_Hussein,2,1284.5,440.527524679,973.0,1596.0,1353.5,419.314321244,0,,,,,,
Wilhelm_Windelband,2,1796.5,28.9913780286,1776.0,1817.0,1861.0,28.2842712475,2,1872.5,3.53553390593,1870.0,1875.0,1940.0,35.3553390593
Brian_Massumi,6,1891.83333333,42.0638403699,1842.0,1934.0,1957.0,36.1731944954,0,,,,,,
Norbert_Bolz,4,1892.5,34.7610893577,1844.0,1923.0,1951.75,40.2357635278,0,,,,,,
Karel_Kosík,3,1864.0,39.8873413504,1818.0,1889.0,1943.33333333,52.3099735551,1,1943.0,,1943.0,1943.0,2013.0,
Ian_Hacking,4,1920.75,6.70198975429,1911.0,1926.0,1983.5,16.5227116419,0,,,,,,
Max_Scheler,6,1852.66666667,17.7501173705,1833.0,1882.0,1927.16666667,15.2501366114,6,1887.33333333,10.2891528644,1878.0,1907.0,1964.33333333,10.0133244563
John_Bonvillian,1,1913.0,,1913.0,1913.0,1999.0,,0,,,,,,
Louis_Gabriel_Ambroise_de_Bonald,4,1674.0,53.3729019884,1638.0,1753.0,1740.0,54.1171568605,4,1851.75,67.0043530924,1753.0,1898.0,1933.0,75.9166209294
Zaki_al-Arsuzi,6,1793.16666667,104.80537518,1596.0,1880.0,1854.0,109.969086565,0,,,,,,
Robert_Anton_Wilson,3,1823.0,84.7879708449,1748.0,1915.0,1886.33333333,76.1730486021,0,,,,,,
Louis_Arnaud_Reid,3,1853.33333333,9.81495457622,1842.0,1859.0,1934.33333333,21.7791949652,1,1895.0,,1895.0,1895.0,1985.0,
Paul_Watzlawick,0,,,,,,,1,1940.0,,1940.0,1940.0,,
John_McDowell,9,1656.77777778,765.7843655,-384.0,1948.0,1702.5,818.498450998,1,1946.0,,1946.0,1946.0,,
Noam_Chomsky,11,1636.54545455,549.709443913,4.0,1908.0,1876.8,114.038784825,11,1945.36363636,9.0362904698,1932.0,1958.0,2004.33333333,6.11010092661
Hector_Zagal,1,-384.0,,-384.0,-384.0,-322.0,,0,,,,,,
Gianni_Vattimo,5,1884.4,53.2099614734,1818.0,1940.0,1941.5,59.5119035712,2,1948.0,24.0416305603,1931.0,1965.0,2007.0,
Cornel_West,6,1887.66666667,53.6904709112,1818.0,1931.0,1932.0,56.3205113613,1,1955.0,,1955.0,1955.0,,
Muhammad_ibn_Zakariya_al-Razi,1,850.0,,850.0,850.0,934.0,,0,,,,,,
Paul_Churchland,5,1917.8,16.2234398325,1902.0,1943.0,1994.25,4.5,1,1943.0,,1943.0,1943.0,,
Peter_Rollins,12,1840.41666667,188.709232001,1260.0,1949.0,1877.22222222,212.819041546,0,,,,,,
Louis_Lavelle,4,1771.5,98.4564201394,1638.0,1869.0,1845.75,100.274207385,1,1907.0,,1907.0,1907.0,1968.0,
Stephen_Walt,1,1924.0,,1924.0,1924.0,2013.0,,0,,,,,,
Mylan_Engel,2,1828.0,166.87720036,1710.0,1946.0,1796.0,,0,,,,,,
Moritz_Schlick,1,1872.0,,1872.0,1872.0,1970.0,,1,1903.0,,1903.0,1903.0,1980.0,
Morris_Raphael_Cohen,2,1848.5,9.19238815543,1842.0,1855.0,1913.0,4.24264068712,2,1901.5,0.707106781187,1901.0,1902.0,1987.0,2.82842712475
Karl_Jaspers,7,1667.42857143,247.357270052,1260.0,1889.0,1730.14285714,249.322701581,10,1912.7,21.5460746618,1885.0,1954.0,1984.875,12.472111747
Bas_van_Fraassen,2,1901.5,14.8492424049,1891.0,1912.0,1971.0,25.4558441227,2,1938.0,8.48528137424,1932.0,1944.0,,
Michel_Clouscard,3,1805.0,87.2295821382,1712.0,1885.0,1877.33333333,96.6247035356,0,,,,,,
Bolívar_Echeverría,2,1855.0,52.3259018078,1818.0,1892.0,1911.5,40.3050865276,0,,,,,,
Claude_Adrien_Helvétius,2,1673.0,57.9827560573,1632.0,1714.0,1742.0,53.7401153702,1,1818.0,,1818.0,1818.0,1883.0,
Hubert_Dreyfus,1,1889.0,,1889.0,1889.0,1976.0,,3,1931.33333333,0.57735026919,1931.0,1932.0,2007.0,
Pythagoras,3,-604.666666667,22.4796204001,-624.0,-580.0,-537.333333333,15.0111069989,5,72.8,1049.01248801,-535.0,1907.0,140.6,1049.56028888
Abdul_Haq_Ansari,0,,,,,,,0,,,,,,
Imre_Lakatos,5,1890.2,43.3958523364,1818.0,1924.0,1967.6,48.3973139751,2,1926.5,3.53553390593,1924.0,1929.0,1994.0,
Ted_Honderich,4,1918.0,8.20568908339,1910.0,1929.0,2000.5,7.76745346515,0,,,,,,
Isaiah_Berlin,2,1809.0,4.24264068712,1806.0,1812.0,1871.5,2.12132034356,6,1939.16666667,10.2842922297,1921.0,1949.0,2007.33333333,4.72581562625
W._D._Ross,2,1872.0,1.41421356237,1871.0,1873.0,1952.5,7.77817459305,2,1940.0,8.48528137424,1934.0,1946.0,2011.0,
Graham_Harman,2,1886.0,4.24264068712,1883.0,1889.0,1965.5,14.8492424049,0,,,,,,
Boris_Kagarlitsky,3,1843.0,41.5812457726,1818.0,1891.0,1905.0,28.3548937575,0,,,,,,
Leszek_Kołakowski,2,1819.0,1.41421356237,1818.0,1820.0,1889.0,8.48528137424,2,1945.0,5.65685424949,1941.0,1949.0,2001.0,14.1421356237
Martha_Albertson_Fineman,0,,,,,,,1,1947.0,,1947.0,1947.0,,
Zenon_Pylyshyn,0,,,,,,,0,,,,,,
Paul_Copan,1,1949.0,,1949.0,1949.0,,,0,,,,,,
Dan_Zahavi,0,,,,,,,0,,,,,,
André_Glucksmann,2,1905.5,0.707106781187,1905.0,1906.0,1989.0,8.48528137424,0,,,,,,
Luciano_Floridi,3,1336.0,1018.44636579,160.0,1925.0,1408.66666667,1038.08011894,0,,,,,,
Qalandar_Baba_Auliya,1,1861.0,,1861.0,1861.0,1925.0,,0,,,,,,
Jun_Tsuji,3,1089.33333333,1238.70591075,-341.0,1806.0,1156.0,1235.0206476,0,,,,,,
Paul_Grice,1,-384.0,,-384.0,-384.0,-322.0,,3,1936.33333333,19.8578280115,1919.0,1958.0,2006.0,
Adam_of_Dryburgh,0,,,,,,,0,,,,,,
Albert_Camus,6,1864.66666667,51.697840058,1798.0,1909.0,1921.16666667,62.4288928836,5,1938.0,20.4694894905,1905.0,1959.0,1999.33333333,16.8621864933
Michael_Huemer,2,1791.5,115.258405333,1710.0,1873.0,1877.0,114.551298552,0,,,,,,
Norman_O._Brown,2,1858.0,56.5685424949,1818.0,1898.0,1931.0,67.8822509939,0,,,,,,
F._C._S._Schiller,2,676.0,1648.97301373,-490.0,1842.0,745.0,1647.55880016,1,1842.0,,1842.0,1842.0,1910.0,
James_Burk,2,1915.0,5.65685424949,1911.0,1919.0,1991.5,4.94974746831,0,,,,,,
James_Mill,2,1726.5,30.405591591,1705.0,1748.0,1794.5,53.033008589,1,1806.0,,1806.0,1806.0,1873.0,
Peg_O'Connor,0,,,,,,,0,,,,,,
Harry_Frankfurt,1,1596.0,,1596.0,1596.0,1650.0,,0,,,,,,
Jacob_Taubes,2,1866.0,31.1126983722,1844.0,1888.0,1942.5,60.1040764009,3,1947.33333333,5.50757054729,1942.0,1953.0,,
John_Searle,9,1881.22222222,69.2021997081,1711.0,1929.0,1943.0,77.7967437193,1,1956.0,,1956.0,1956.0,,
Dominic_of_Flanders,2,441.0,1166.72618896,-384.0,1266.0,493.0,1152.58405333,0,,,,,,
Costanzo_Preve,6,1439.83333333,899.403005702,-384.0,1926.0,1504.33333333,902.334232237,0,,,,,,
Oswald_Spengler,3,1032.33333333,1357.63925007,-535.0,1844.0,1095.0,1359.8069716,10,1913.4,23.0226941179,1883.0,1962.0,1977.875,16.5135225973
Jean-François_Lyotard,1,1533.0,,1533.0,1533.0,1592.0,,6,1943.33333333,10.366613076,1931.0,1961.0,2007.0,
Pierre-Joseph_Proudhon,5,1727.6,88.2173452332,1583.0,1811.0,1793.4,90.8421708239,12,1866.25,44.20021596,1812.0,1959.0,1926.63636364,41.2705045457
Douglas_Groothuis,2,1863.0,70.7106781187,1813.0,1913.0,1929.0,104.651803616,0,,,,,,
Victor_Prosper_Considerant,0,,,,,,,1,1772.0,,1772.0,1772.0,1837.0,
Aenesidemus,2,-447.5,123.743686708,-535.0,-360.0,-372.5,144.956890143,1,160.0,,160.0,160.0,210.0,
Étienne_Gilson,3,893.333333333,1137.73517715,-384.0,1798.0,947.666666667,1133.30946053,6,1908.66666667,18.6511840554,1882.0,1932.0,1976.0,7.25718035236
Jyotirao_Phule,1,1737.0,,1737.0,1737.0,1809.0,,0,,,,,,
P._F._Strawson,4,1898.75,18.6793111936,1872.0,1913.0,1980.75,9.2870878105,6,1937.83333333,7.35980072194,1930.0,1949.0,2001.0,1.0
Vasile_Pogor,2,1793.0,7.07106781187,1788.0,1798.0,1858.5,2.12132034356,0,,,,,,
Bruno_Bauer,2,1805.0,1.41421356237,1804.0,1806.0,1864.0,11.313708499,5,1828.4,19.8695747312,1806.0,1854.0,1894.4,29.7371821126
Thomas_E._Hill_(academic),1,1921.0,,1921.0,1921.0,2002.0,,0,,,,,,
Émile_Meyerson,1,1798.0,,1798.0,1798.0,1857.0,,2,1903.0,26.8700576851,1884.0,1922.0,1979.0,24.0416305603
Yamazaki_Ansai,1,1130.0,,1130.0,1130.0,1200.0,,0,,,,,,
Jonathan_Wolff_(philosopher),1,1941.0,,1941.0,1941.0,2009.0,,0,,,,,,
Henri_Bourassa,2,1810.5,81.3172798365,1753.0,1868.0,1886.5,92.6309883354,0,,,,,,
David_Lewis_(philosopher),4,1849.75,136.035228281,1646.0,1926.0,1907.33333333,165.726682623,1,1950.0,,1950.0,1950.0,,
Robert_S._Corrington,1,1914.0,,1914.0,1914.0,1991.0,,0,,,,,,
Stephen_Toulmin,0,,,,,,,0,,,,,,
Vladimir_Jankélévitch,2,1817.0,59.3969696197,1775.0,1859.0,1897.5,61.5182899632,1,1921.0,,1921.0,1921.0,2011.0,
Yasuo_Yuasa,2,1874.0,21.2132034356,1859.0,1889.0,1950.5,13.4350288425,0,,,,,,
Mark_Poster,1,1905.0,,1905.0,1905.0,1980.0,,0,,,,,,
François_Laruelle,2,1869.0,79.1959594929,1813.0,1925.0,1947.5,67.1751442127,0,,,,,,
Mario_Kopić,6,1907.83333333,37.1075014878,1844.0,1942.0,1963.75,44.5748434284,0,,,,,,
Gordon_Clark,1,-384.0,,-384.0,-384.0,-322.0,,1,1913.0,,1913.0,1913.0,2003.0,
Pierre_Bayle,3,964.333333333,1125.39963272,-335.0,1632.0,1019.33333333,1115.81106525,5,1737.4,105.85981296,1670.0,1923.0,1804.0,115.488094625
Ralph_Waldo_Emerson,1,1533.0,,1533.0,1533.0,1592.0,,8,1866.5,32.8894251351,1817.0,1926.0,1926.28571429,37.4998412695
Nelson_Goodman,5,1859.6,83.6946832242,1711.0,1908.0,1941.4,93.8232380597,5,1922.2,8.13633824272,1908.0,1928.0,2007.0,9.89949493661
Willard_Van_Orman_Quine,7,1802.28571429,228.440155756,1287.0,1927.0,1877.28571429,235.606815327,14,1931.64285714,11.4864946977,1906.0,1944.0,1999.83333333,5.38206899497
David_Hume,16,1302.3125,745.834898509,-360.0,1723.0,1368.5625,742.961997121,35,1860.28571429,79.9016201811,1710.0,1972.0,1917.79310345,81.3841768187
Maimonides,2,371.0,1067.73123959,-384.0,1126.0,438.0,1074.8023074,10,1720.9,235.61524663,1200.0,1966.0,1727.875,227.010029671
Michel_de_Montaigne,3,-126.333333333,363.290976124,-535.0,160.0,-66.6666666667,360.982455714,10,1811.2,148.101166625,1541.0,1959.0,1843.375,151.313239436
Jacques_Rancière,7,1577.85714286,866.05319863,-384.0,1942.0,1585.66666667,935.527801119,4,1946.0,10.9848380355,1935.0,1960.0,2014.0,
Félix_Guattari,3,1881.33333333,56.1456439391,1818.0,1925.0,1953.0,61.0245852096,6,1948.83333333,17.0342791649,1925.0,1969.0,1995.0,
Franz_Bopp,1,4.0,,4.0,4.0,,,1,1832.0,,1832.0,1832.0,1915.0,
Augusto_Ponzio,5,1889.4,40.6730869249,1818.0,1915.0,1967.8,48.9663149522,0,,,,,,
Alasdair_MacIntyre,7,1550.14285714,854.254924592,-384.0,1922.0,1614.14285714,855.867869197,0,,,,,,
Kiarina_Kordela,3,1827.33333333,170.857640547,1632.0,1949.0,1829.0,214.960461481,0,,,,,,
Gottfried_Wilhelm_Leibniz,13,1220.61538462,762.472462723,-551.0,1660.0,1282.38461538,760.281585824,34,1829.32352941,91.9857434897,1660.0,1980.0,1883.3,87.6380290623
Derek_Parfit,1,1838.0,,1838.0,1838.0,1900.0,,0,,,,,,
Jawdat_Said,1,1877.0,,1877.0,1877.0,1938.0,,0,,,,,,
Antonio_Labriola,2,1797.0,29.6984848098,1776.0,1818.0,1862.0,29.6984848098,2,1878.5,17.6776695297,1866.0,1891.0,1944.5,10.6066017178
Arthur_Drews,1,1842.0,,1842.0,1842.0,1906.0,,0,,,,,,
Leo_Strauss,15,1439.8,786.618277366,-470.0,1902.0,1507.86666667,788.029537759,10,1922.2,19.842714868,1888.0,1948.0,1994.25,16.420805618
John_Anderson_(philosopher),2,662.0,1692.81363416,-535.0,1859.0,731.5,1706.248663,5,1923.2,7.46324326282,1914.0,1932.0,1995.6,13.5757136092
Alfred_North_Whitehead,10,1333.9,950.102971028,-535.0,1863.0,1406.4,956.594213284,19,1919.73684211,25.6857982924,1872.0,1969.0,1987.90909091,14.1382781516
Shin_Chaeho,1,1130.0,,1130.0,1130.0,1200.0,,0,,,,,,
Theophrastus,1,-384.0,,-384.0,-384.0,-322.0,,1,-335.0,,-335.0,-335.0,-269.0,
Pierre_Duhem,0,,,,,,,2,1915.0,9.89949493661,1908.0,1922.0,1998.0,2.82842712475
Jeremy_Waldron,2,1935.0,5.65685424949,1931.0,1939.0,2013.0,,0,,,,,,
J._L._Mackie,2,1802.0,128.693434176,1711.0,1893.0,1869.0,131.521861301,1,1932.0,,1932.0,1932.0,2015.0,
August_Schleicher,1,1767.0,,1767.0,1767.0,1835.0,,1,1840.0,,1840.0,1840.0,1916.0,
Amina_Mama,7,1900.14285714,38.9847344971,1818.0,1935.0,1966.14285714,42.0215364285,0,,,,,,
Nel_Noddings,3,1117.66666667,1300.51617957,-384.0,1878.0,1198.33333333,1316.66333333,0,,,,,,
Kwame_Anthony_Appiah,1,1921.0,,1921.0,1921.0,2002.0,,0,,,,,,
James_Rachels,1,1946.0,,1946.0,1946.0,,,0,,,,,,
Emil_Cioran,7,1830.0,51.1175116765,1753.0,1889.0,1892.57142857,56.0055269381,0,,,,,,
William_James,12,1796.25,55.4700984151,1705.0,1864.0,1863.08333333,56.1288425829,23,1900.26086957,35.3144541503,1855.0,1969.0,1964.05882353,28.0478844751
Joseph_Margolis,2,1883.5,34.6482322781,1859.0,1908.0,1976.0,33.941125497,0,,,,,,
Al-Kindi,0,,,,,,,2,1399.5,777.110352524,850.0,1949.0,934.0,
Israel_Scheffler,1,1906.0,,1906.0,1906.0,1998.0,,0,,,,,,
Johann_Gustav_Droysen,0,,,,,,,1,1833.0,,1833.0,1833.0,1911.0,
Ivan_Illich,3,1900.0,15.8745078664,1882.0,1912.0,1987.33333333,12.4230967691,2,1937.0,19.7989898732,1923.0,1951.0,2007.0,
Lazăr_Șăineanu,3,1840.33333333,8.50490054812,1832.0,1849.0,1916.66666667,2.08166599947,0,,,,,,
Alexandre_Koyré,4,1876.0,14.8099065943,1859.0,1892.0,1959.0,22.045407685,5,1926.2,23.8579127335,1902.0,1966.0,1990.0,15.0554530542
Richard_Tarnas,2,1818.0,60.811183182,1775.0,1861.0,1889.5,50.2045814642,0,,,,,,
Zhou_Dunyi,2,-461.5,126.572113832,-551.0,-372.0,-384.0,134.350288425,2,1081.5,68.5893577751,1033.0,1130.0,1153.5,65.7609306503
Arthur_A._Cohen,3,1613.0,465.938837188,1075.0,1886.0,1678.33333333,465.692316163,0,,,,,,
Hans-Georg_Gadamer,5,1397.8,997.240542698,-384.0,1889.0,1473.6,1005.38713936,7,1933.71428571,15.9343892856,1901.0,1948.0,1985.0,
Curt_John_Ducasse,0,,,,,,,2,1914.0,2.82842712475,1912.0,1916.0,1994.0,7.07106781187
Roderick_T._Long,2,777.0,1641.90194592,-384.0,1938.0,840.0,1643.31615948,1,1966.0,,1966.0,1966.0,,
Jeremy_Bentham,3,287.666666667,1220.19684204,-490.0,1694.0,352.0,1209.56686463,8,1836.75,61.7014702302,1773.0,1944.0,1892.28571429,54.545743145
Petr_Chelčický,2,1350.0,26.8700576851,1331.0,1369.0,1399.5,21.9203102168,0,,,,,,
Martial_Gueroult,1,1762.0,,1762.0,1762.0,1814.0,,1,1920.0,,1920.0,1920.0,2001.0,
George_Berkeley,2,1635.0,4.24264068712,1632.0,1638.0,1709.5,7.77817459305,7,1798.85714286,93.4316658873,1710.0,1938.0,1848.5,78.9145107062
Albert_Hofstadter,1,1889.0,,1889.0,1889.0,1976.0,,0,,,,,,
Roderick_Chisholm,4,1831.75,82.3139315871,1710.0,1883.0,1912.25,80.566225347,0,,,,,,
Thomas_Reid,2,1698.0,18.3847763109,1685.0,1711.0,1764.5,16.2634559673,15,1864.86666667,92.9991295402,1705.0,1969.0,1897.9,94.0974081589
Raymond_Aron,4,1861.75,41.5642073584,1805.0,1905.0,1933.5,52.0544586627,4,1928.25,16.1529151136,1905.0,1941.0,1987.66666667,6.65832811848
Theoklitos_Farmakidis,2,1766.0,25.4558441227,1748.0,1784.0,1843.0,14.1421356237,0,,,,,,
Alejandro_Korn,0,,,,,,,0,,,,,,
Rudolf_Christoph_Eucken,3,1078.33333333,1266.44002358,-384.0,1817.0,1143.66666667,1269.3125436,1,1874.0,,1874.0,1874.0,1928.0,
Anthony_Collins,1,1632.0,,1632.0,1632.0,1704.0,,0,,,,,,
Wilhelm_Dilthey,4,1796.0,18.8325958558,1768.0,1808.0,1865.75,21.8536800867,10,1892.9,26.3626419179,1858.0,1939.0,1960.125,32.0331859171
Tariq_Ramadan,1,1900.0,,1900.0,1900.0,1992.0,,0,,,,,,
Protagoras,1,-515.0,,-515.0,-515.0,-460.0,,3,1818.66666667,62.0107517559,1748.0,1864.0,1889.66666667,53.2572373798
John_Rawls,7,1810.71428571,104.095651984,1632.0,1909.0,1884.42857143,109.858783813,11,1940.54545455,10.7644195047,1929.0,1955.0,2011.5,3.41565025532
John_Grinder,4,1893.25,37.1068277635,1852.0,1928.0,1970.0,37.0,0,,,,,,
Alexandre_Kojève,3,1881.33333333,24.7857485934,1853.0,1899.0,1945.66666667,39.8036849215,7,1923.42857143,21.9761775783,1899.0,1952.0,1981.5,7.85281265959
Stanley_Cavell,9,1868.55555556,48.7470796846,1803.0,1922.0,1935.55555556,60.095988034,7,1945.28571429,18.9359823767,1922.0,1967.0,1999.5,4.94974746831
Christine_Korsgaard,1,1921.0,,1921.0,1921.0,2002.0,,1,1972.0,,1972.0,1972.0,,
Yvanka_B._Raynova,1,1838.0,,1838.0,1838.0,1917.0,,0,,,,,,
Emma_Goldman,6,1821.0,17.798876369,1803.0,1844.0,1882.83333333,24.3015774522,0,,,,,,
Robert_Brandom,6,1917.5,36.2808489427,1848.0,1948.0,1986.6,35.4231562682,1,1948.0,,1948.0,1948.0,,
M._M._Sharif,3,1797.0,130.770791846,1646.0,1873.0,1881.33333333,143.308524985,0,,,,,,
Virginia_Held,0,,,,,,,0,,,,,,
Maurice_Merleau-Ponty,9,1873.44444444,29.3177041696,1813.0,1906.0,1951.66666667,31.8198051534,13,1924.30769231,17.8716937053,1902.0,1966.0,1994.11111111,12.4443204359
"Claude_Henri_de_Rouvroy,_comte_de_Saint-Simon",5,1695.2,77.2120456924,1596.0,1772.0,1760.4,80.2888535228,5,1808.4,7.30068489938,1798.0,1818.0,1872.0,11.1355287257
Gaetano_Mosca,1,1818.0,,1818.0,1818.0,1883.0,,0,,,,,,
Denis_Diderot,8,1397.75,607.852366944,-99.0,1659.0,1454.125,612.922609307,4,1767.5,102.445107253,1712.0,1921.0,1838.25,111.935621378
Jürgen_Habermas,12,1887.5,33.7544609846,1818.0,1931.0,1964.83333333,38.2808600011,4,1944.25,8.22090830343,1932.0,1949.0,2006.0,
Irena_Krzywicka,1,1818.0,,1818.0,1818.0,1883.0,,0,,,,,,
Marquis_de_Sade,1,1712.0,,1712.0,1712.0,1778.0,,5,1913.8,14.2021125189,1897.0,1931.0,1985.8,15.2708873351
Sextus_Empiricus,3,-191.0,181.595704795,-360.0,1.0,-199.0,100.409162928,6,1698.16666667,175.794671895,1533.0,1964.0,1704.2,131.587233423
George_Boole,2,624.0,1425.52727087,-384.0,1632.0,677.5,1413.50645559,1,1872.0,,1872.0,1872.0,1970.0,
Rigas_Feraios,1,1712.0,,1712.0,1712.0,1778.0,,1,1878.0,,1878.0,1878.0,1920.0,
Manfred_Frank,3,1865.0,85.0823130856,1768.0,1927.0,1918.0,118.793939239,0,,,,,,
Rudolf_Steiner,6,1819.66666667,31.0655221535,1762.0,1842.0,1882.33333333,40.0133311119,2,1914.0,50.9116882454,1878.0,1950.0,1965.0,
Panagiotis_Kondylis,1,1927.0,,1927.0,1927.0,,,0,,,,,,
Charles_Cooley,0,,,,,,,2,1881.5,26.1629509039,1863.0,1900.0,1959.0,39.5979797464
Judah_Halevi,0,,,,,,,1,1928.0,,1928.0,1928.0,1986.0,
Albert_Rivaud,1,1646.0,,1646.0,1646.0,1716.0,,0,,,,,,
John_Toland,2,1639.5,10.6066017178,1632.0,1647.0,1705.0,1.41421356237,0,,,,,,
Thomas_Paine,3,1677.66666667,41.1865673895,1632.0,1712.0,1745.66666667,37.8725934329,4,1866.25,60.1297208819,1817.0,1949.0,1942.25,58.26591342
David_Hartley_(philosopher),2,1671.0,55.1543289326,1632.0,1710.0,1750.0,65.0538238692,2,1807.5,48.7903679019,1773.0,1842.0,1873.0,52.3259018078
René_Descartes,7,933.714285714,746.513387754,-384.0,1548.0,992.857142857,748.003660546,39,1800.38461538,122.761560799,1588.0,1966.0,1839.0,119.013688559
Cleanthes,1,-334.0,,-334.0,-334.0,-262.0,,2,-112.0,236.173664916,-279.0,55.0,-35.5,241.123412385
Helmut_Wautischer,2,1903.5,28.9913780286,1883.0,1924.0,1981.5,17.6776695297,0,,,,,,
Alain_Finkielkraut,2,1906.0,0.0,1906.0,1906.0,1985.0,14.1421356237,0,,,,,,
Algernon_Sidney,0,,,,,,,1,1632.0,,1632.0,1632.0,1704.0,
Antonio_Negri,5,1768.8,208.078590922,1469.0,1930.0,1835.2,219.417866182,1,1948.0,,1948.0,1948.0,,
Hans_Köchler,3,1890.0,9.53939201417,1881.0,1900.0,1983.66666667,15.9478316185,0,,,,,,
Rabey_Hasani_Nadvi,1,1914.0,,1914.0,1914.0,1999.0,,0,,,,,,
Richard_J._F._Day,3,1906.0,18.0277563773,1891.0,1926.0,1967.33333333,26.3122278292,0,,,,,,
Peter_Kreeft,5,950.0,1257.85034881,-470.0,1902.0,1021.6,1263.1614307,0,,,,,,
Boethius,3,-51.3333333333,311.707127498,-384.0,234.0,16.0,316.35897332,2,947.0,186.676190233,815.0,1079.0,1009.5,187.383297014
Jonathan_Dancy,2,1909.5,45.9619407771,1877.0,1942.0,1971.0,,1,1976.0,,1976.0,1976.0,,
Ljubodrag_Simonović,2,1832.0,19.7989898732,1818.0,1846.0,1879.0,5.65685424949,0,,,,,,
Hannah_Arendt,8,1550.375,820.573656048,-470.0,1903.0,1627.0,823.651625385,9,1939.66666667,14.0890028036,1919.0,1965.0,1998.5,2.12132034356
John_Austin_(legal_philosopher),1,1748.0,,1748.0,1748.0,1832.0,,2,1923.0,22.627416998,1907.0,1939.0,1992.0,
