name,birthyear,birthdate,deathyear
Ernesto_Laclau,1935,1935-10-06,2014
Edward_Said,1935,1935-11-01,2003
Frederick_T._Melges,1935,1935-12-02,1988
Richard_Sylvan,1935,1935-12-13,1996
Khalid_Masud,1935,1935-12-16,2003
Mohammed_Abed_al-Jabri,1935,1935-12-27,2010
Roger_Haight,1936,1936,
Jan_Narveson,1936,1936,
Ted_Robert_Gurr,1936,1936,
Dimitris_Dimitrakos,1936,1936,
Gianni_Vattimo,1936,1936-01-04,
Ian_Hacking,1936,1936-02-18,
R._Kent_Greenawalt,1936,1936-06-25,
Nicos_Poulantzas,1936,1936-09-21,1979
Mario_Costa_(philosopher),1936,1936-12-07,
Thomas_E._Hill_(academic),1937,1937,
Peter_Kreeft,1937,1937-03-16,
Syed_Qazi_Muzainul_Haq,1937,1937,2013
Arthur_Fine,1937,1937,
Mario_Vegetti,1937,1937-01-04,
Alain_Badiou,1937,1937-01-17,
Peter_Kreeft,1937,1937-03-16,
D._G._Leahy,1937,1937-03-20,2014
Barbara_Aland,1937,1937-04-12,
Hélène_Cixous,1937,1937-06-05,
André_Glucksmann,1937,1937-06-19,
François_Laruelle,1937,1937-08-22,
Dominique_Janicaud,1937,1937-11-14,2002
Michael_Devitt,1938,1938,
Nooruddeen_Durkee,1938,1938,
David_John_Farmer,1938,1938,
Ivan_Soll,1938,1938,
William_E._Connolly,1938,1938-01-06,
Howard_Adelman,1938,1938-01-07,
Beata_Szymańska,1938,1938-01-29,
Syed_Mahmood_Khundmiri,1938,1938-02-14,2011
Ann_Ferguson,1938,1938-03-06,
James_D._McCawley,1938,1938-03-30,1999
David_B._Zilberman,1938,1938-05-25,1977
Lawrence_Sklar,1938,1938-06-25,
Justin_Leiber,1938,1938-07-10,
Keith_Ward,1938,1938-08-22,
Robert_Nozick,1938,1938-11-16,2002
Shah_Abdul_Hannan,1939,1939,
David_A._Kolb,1939,1939,
William_Leiss,1939,1939,
Kendall_Walton,1939,1939,
Stefan_Sarnowski,1939,1939,
Alan_M._Olson,1939,1939-01-07,
George_Marsden,1939,1939-02-25,
Tibor_R._Machan,1939,1939-03-18,
Joseph_Raz,1939,1939-03-21,
Grigori_Mints,1939,1939-06-07,2014
Grigori_Mints,1939,1939-06-07,2014
Peter_Hacker,1939,1939-07-15,
David_Ray_Griffin,1939,1939-08-08,
Talib_Jauhari,1939,1939-08-27,
Clément_Rosset,1939,1939-10-12,
Jane_Mansbridge,1939,1939-11-19,
Ferdinand_Fellmann,1939,1939-12-14,
Vivian_Cook_(academic),1940,1940-06-13,
Jacques_Rancière,1940,1940,
George_Ritzer,1940,1940,
John_Grinder,1940,1940-01-10,
Serge_Latouche,1940,1940-01-12,
Hamid_Bin_Ahmad_Al-Rifaie,1940,1940-02-09,
Michael_J._Shapiro,1940,1940-02-16,
Philippe_Lacoue-Labarthe,1940,1940-03-06,2007
Giovanni_Piana,1940,1940-04-05,
Bettina_Baumer,1940,1940-04-12,
Richard_Mouw,1940,1940-04-22,
Sadegh_Malek_Shahmirzadi,1940,1940-04-24,
Vivian_Cook_(academic),1940,1940-06-13,
Ernest_Sosa,1940,1940-06-17,
Michael_Ruse,1940,1940-06-21,
Jean-Luc_Nancy,1940,1940-07-26,
John_A._Leslie,1940,1940-08-02,
Hans_Kamp,1940,1940-09-05,
Kenneth_Binmore,1940,1940-09-27,
Claudia_Card,1940,1940-09-30,2015
Takis_Fotopoulos,1940,1940-10-14,
John_D._Caputo,1940,1940-10-26,
Saul_Kripke,1940,1940-11-13,
Martin_J._H._Mogridge,1940,1940-12-02,2000
"H._Tristram_Engelhardt,_Jr.",1941,1941,
Paul_Gottfried,1941,1941,
Randall_Collins,1941,1941,
Terrell_Ward_Bynum,1941,1941,
Eric_Ormsby,1941,1941,
Syed_Shujaat_Ali_Qadri,1941,1941,1993
Syed_Shujaat_Ali_Qadri,1941,1941,1993
Edward_F._Mooney,1941,1941,
Lambros_Couloubaritsis,1941,1941,
Bolívar_Echeverría,1941,1941-01-31,2010
Jean-François_Mattéi,1941,1941-03-09,2014
Joxe_Azurmendi,1941,1941-03-19,
Bas_van_Fraassen,1941,1941-04-05,
Gerald_Cohen,1941,1941-04-14,2009
José_Guilherme_Merquior,1941,1941-04-22,1991
Fethullah_Gülen,1941,1941-04-27,
Dorothy_Edgington,1941,1941-04-29,
John_Foster_(philosopher),1941,1941-05-05,2009
L._W._Sumner,1941,1941-05-18,
James_Rachels,1941,1941-05-30,2003
David_R._Segal,1941,1941-06-22,
Julia_Kristeva,1941,1941-06-24,
Thomas_Sheehan,1941,1941-06-25,
Mark_Poster,1941,1941-07-05,2012
David_Lewis_(philosopher),1941,1941-09-28,2001
Werner_Krieglstein,1941,1941-10-31,
James_Axtell,1941,1941-12-20,
Lex_Hixon,1941,1941-12-25,1995
Duncan_Kennedy_(legal_philosopher),1942,1942,
John_McDowell,1942,1942-03-07,
Byram_D._Avari,1942,1942,
Jorge_J._E._Gracia,1942,1942,
Ahmed_bin_Hamad_al-Khalili,1942,1942,
George_Pappas,1942,1942,
Françoise_Dastur,1942,1942,
Ned_Block,1942,1942,
Michael_Krausz,1942,1942,
Allen_W._Wood,1942,1942,
Abu_Abd_al-Rahman_Ibn_Aqil_al-Zahiri,1942,1942,
Augusto_Ponzio,1942,1942-02-17,
Stanley_Cohen_(sociologist),1942,1942-02-23,2013
Gayatri_Chakravorty_Spivak,1942,1942-02-24,
Tom_Rockmore,1942,1942-03-04,
John_McDowell,1942,1942-03-07,
Daniel_Dennett,1942,1942-03-28,
Albert_M._Wolters,1942,1942-03-30,
Giorgio_Agamben,1942,1942-04-22,
Étienne_Balibar,1942,1942-04-23,
Kazem_Sadegh-Zadeh,1942,1942-04-23,
Dimitris_Liantinis,1942,1942-07-23,1998
Robert_C._Solomon,1942,1942-09-14,2007
Paul_Churchland,1942,1942-10-21,
Chris_Harman,1942,1942-11-08,2009
Anna_G._Jónasdóttir,1942,1942-12-02,
Derek_Parfit,1942,1942-12-11,
Crispin_Wright,1942,1942-12-21,
Derek_Corneil,1942,1942-12-27,
Allan_Gotthelf,1942,1942-12-30,2013
Fazlul_Haque_Amini,1945,1943,2012
Fazlul_Haque_Amini,1945,1943,2012
Martha_Albertson_Fineman,1943,1943,
John_Zerzan,1943,1943,
Cas_Wouters,1943,1943,
Delia_Steinberg_Guzmán,1943,1943-01-07,
Michael_Henry_Heim,1943,1943-01-21,2012
Muhammad_al-Tijani,1943,1943-02-02,
Terry_Eagleton,1943,1943-02-22,
François_Zourabichvili,1943,1943-03-10,2006
Andrew_Brook,1943,1943-03-17,
Costanzo_Preve,1943,1943-04-14,2013
Michael_Levin,1943,1943-05-21,
Angelo_Codevilla,1943,1943-05-25,
Nina_Karin_Monsen,1943,1943-05-29,
Douglas_Kellner,1943,1943-05-31,
Chantal_Mouffe,1943,1943-06-17,
Patricia_Churchland,1943,1943-07-16,
Panagiotis_Kondylis,1943,1943-08-17,1998
Rosalind_Hursthouse,1943,1943-11-10,
Alain_de_Benoist,1943,1943-12-11,
Guy_Hocquenghem,1946,1946-12-03,1988
Guy_Hocquenghem,1946,1946-12-03,1988
Philip_Culbertson,1944,1944,
Taha_Abdurrahman,1944,1944,
Nancy_Cartwright_(philosopher),1944,1944-01-24,
Gilles_Châtelet,1944,1944-02-02,1999
William_Hare_(philosopher),1944,1944-02-07,
Y._Michal_Bodemann,1944,1944-03-09,
Victor_Kanke,1944,1944-04-29,
Ralph_C._S._Walker,1944,1944-06-02,
Harald_Wohlrapp,1944,1944-06-06,
Fred_Evans_(philosopher),1944,1944-06-06,
Norman_P._Barry,1944,1944-06-25,2008
Simon_Blackburn,1944,1944-07-12,
Helen_Longino,1944,1944-07-13,
R._A._W._Rhodes,1944,1944-08-15,
Lorenzo_Peña,1944,1944-08-29,
Philip_Pettit,1945,1945,
Bob_Hale_(philosopher),1945,1945,
Ira_Shor,1945,1945,
Peter_Lamborn_Wilson,1945,1945,
Abdolkarim_Soroush,1945,1945-12-16,
Susan_Haack,1945,1945,
Jean-Michel_Berthelot,1945,1945,2006
Peter_Wenz,1945,1945,
Rada_Iveković,1945,1945,
John_Allen_Williams,1945,1945,
Allaedin_Ghoraifi,1945,1945,
Allaedin_Ghoraifi,1945,1945,
Jeremy_Rifkin,1946,1946-01-26,
Jeremy_Rifkin,1946,1946-01-26,
Rune_Slagstad,1945,1945-02-22,
Manfred_Frank,1945,1945-03-22,
Marilyn_Friedman,1945,1945-04-07,
Yaşar_Nuri_Öztürk,1945,1945-06-22,
Yellapragada_Sudershan_Rao,1945,1945-08-05,
Benny_Lévy,1945,1945-08-28,2003
Sakya_Trizin,1945,1945-09-07,
Miguel_Ángel_Garrido_Gallardo,1945,1945-09-07,
William_Lycan,1945,1945-09-26,
Abdolkarim_Soroush,1945,1945-12-16,
Thubten_Zopa_Rinpoche,1946,1946,
Raimond_Gaita,1946,1946,
Alexander_Nehamas,1946,1946-03-22,
Mike_Davis_(scholar),1946,1946,
Raymond_Geuss,1946,1946-12-10,
David_Wood_(philosopher),1946,1946,
Jeremy_Rifkin,1946,1946-01-26,
Jeremy_Rifkin,1946,1946-01-26,
Alexander_Nehamas,1946,1946-03-22,
Daniel_Bensaïd,1946,1946-03-25,2010
Jonathan_Dancy,1946,1946-05-08,
David_Marsh_(political_scientist),1946,1946-06-27,
Jean-Luc_Marion,1946,1946-07-03,
Peter_Singer,1946,1946-07-06,
Susan_Moller_Okin,1946,1946-07-19,2004
Predrag_Finci,1946,1946-08-05,
John_Arthur_(philosopher),1946,1946-09-22,2007
Claude_Vorilhon,1946,1946-09-30,
Susan_Saegert,1946,1946-10-12,
Jane_Heal,1946,1946-10-21,
Guy_Hocquenghem,1946,1946-12-03,1988
Guy_Hocquenghem,1946,1946-12-03,1988
Peter_W._Schramm,1946,1946-12-23,2015
Alex_Battler,1946,1946-12-10,
Raymond_Geuss,1946,1946-12-10,
Peter_W._Schramm,1946,1946-12-23,2015
John_Mearsheimer,1947,1947-12-14,
Adriana_Cavarero,1947,1947,
Louis_Michael_Seidman,1947,1947,
Roberta_Klatzky,1947,1947-01-06,
Roberta_Klatzky,1947,1947-01-06,
Wlodek_Rabinowicz,1947,1947-01-14,
Pir_Hadi_Abdul_Mannan,1947,1947-01-15,
Marcel_Paquet,1947,1947-02-21,2014
Boris_Groys,1947,1947-03-19,
Roberto_Mangabeira_Unger,1947,1947-03-24,
Nadežda_Čačinovič,1947,1947-04-01,
Timo_Airaksinen,1947,1947-04-25,
Olavo_de_Carvalho,1947,1947-04-29,
Martha_Nussbaum,1947,1947-05-06,
Robert_T._Craig,1947,1947-05-10,
John_Broome_(philosopher),1947,1947-05-17,
Nancy_Fraser,1947,1947-05-20,
Goran_Švob,1947,1947-05-29,2013
Peter_Sloterdijk,1947,1947-06-26,
Samuel_Edward_Konkin_III,1947,1947-07-08,2004
Rémi_Brague,1947,1947-09-08,
Karen_J._Warren,1947,1947-09-10,
Gillian_Rose,1947,1947-09-20,1995
David_Gooding,1947,1947-11-21,2009
Ramkrishna_Bhattacharya,1947,1947-12-10,
John_Mearsheimer,1947,1947-12-14,
James_Burk,1948,1948,
Arran_Gare,1948,1948,
Eviatar_Zerubavel,1948,1948,
Carlo_Penco,1948,1948,
Graham_Priest,1948,1948,
Galen_Johnson,1948,1948,
Roger_Cribb,1948,1948-01-06,2007
Sarfraz_Ahmed_Naeemi,1948,1948-02-16,2009
Jay_Newman,1948,1948-02-28,2007
Serge_Tisseron,1948,1948-03-08,
J._P._Moreland,1948,1948-03-09,
Bracha_L._Ettinger,1948,1948-03-23,
John_Gray_(philosopher),1948,1948-04-17,
Patricia_Hill_Collins,1948,1948-05-01,
Peggy_Phelan,1948,1948-06-12,
Daniel_James_(historian),1948,1948-08-08,
John_Bonvillian,1948,1948-09-04,
Robert_B._Pippin,1948,1948-09-14,
Hans_Köchler,1948,1948-10-18,
Antanas_Andrijauskas,1948,1948-11-03,
Bernard-Henri_Lévy,1948,1948-11-05,
Hans_Joas,1948,1948-11-27,
G._M._Tamás,1948,1948-11-28,
Arda_Denkel,1949,1949-07-06,2000
Philippe_Descola,1949,1949,
Alain_Borer,1949,1949,
Neven_Sesardić,1949,1949-07-30,
Homi_K._Bhabha,1949,1949,
Modjtaba_Sadria,1949,1949,
Kasim_Muhammad_Taqi_al-Sahlani,1949,1949,2009
Ljubodrag_Simonović,1949,1949-01-01,
Iris_Marion_Young,1949,1949-01-02,2006
Slavoj_Žižek,1949,1949-03-21,
Christopher_Hitchens,1949,1949-04-13,2011
Christopher_W._Morris,1949,1949-06-07,
Alain_Finkielkraut,1949,1949-06-30,
Arda_Denkel,1949,1949-07-06,2000
Axel_Honneth,1949,1949-07-18,
Neven_Sesardić,1949,1949-07-30,
William_Lane_Craig,1949,1949-08-23,
R._Radhakrishnan,1949,1949-10-28,
Irfan_Abidi,1950,1950,1998
Irfan_Abidi,1950,1950,1998
Irfan_Abidi,1950,1950,1998
Irfan_Abidi,1950,1950,1998
John_Mohammed_Butt,1950,1950,
Robert_J._C._Young,1950,1950,
Michele_Marsonet,1950,1950,
Roberto_Esposito,1950,1950,
Paul_R._Patton,1950,1950,
Barnett_Rubin,1950,1950-01-10,
Robert_S._Corrington,1950,1950-05-30,
Richard_Tarnas,1950,1950-02-21,
Rebecca_Goldstein,1950,1950-02-23,
Robert_Brandom,1950,1950-03-13,
Harvey_Brown_(philosopher),1950,1950-04-04,
David_Judge,1950,1950-05-22,
Robert_S._Corrington,1950,1950-05-30,
Drucilla_Cornell,1950,1950-06-16,
Alex_Callinicos,1950,1950-07-24,
Robert_J._Marks_II,1950,1950-08-25,
Béatrice_Longuenesse,1950,1950-09-06,
Paul_Thagard,1950,1950-09-28,
Paul_Thagard,1950,1950-09-28,
Alexander_N._Chumakov,1950,1950-10-01,
Amelia_Valcarcel,1950,1950-11-16,
Denis_Lerrer_Rosenfield,1950,1950-11-21,
Robert_E._Goodin,1950,1950-11-30,
Muhammad_Farooq_Khan,1956,1951,2010
Muhammad_Farooq_Khan,1956,1951,2010
Patricia_M._Shields,1951,1951,
Nathan_Salmon,1951,1951-01-02,
Bob_Black,1951,1951-01-04,
Wiebe_Bijker,1951,1951-03-19,
Javed_Ahmad_Ghamidi,1952,1952-04-07,
Javed_Ahmad_Ghamidi,1952,1952-04-07,
Michèle_Pujol,1951,1951-04-20,1997
Philippe_Van_Parijs,1951,1951-05-23,
François_Jullien,1951,1951-06-02,
John_James_Ketterer,1951,1951-06-15,
Hamid_Dabashi,1951,1951-06-15,
Kevin_Mulligan,1951,1951-06-23,
Lev_Kreft,1951,1951-09-15,
Charlotte_Witt,1951,1951-09-27,
Shannon_C._Stimson,1951,1951-10-08,
Christine_Korsgaard,1952,1952,
Manuel_DeLanda,1952,1952,
Charles_Taliaferro,1952,1952-08-25,
Paolo_Virno,1952,1952,
Claudine_Tiercelin,1952,1952-06-02,
S._N._Balagangadhara,1952,1952-01-03,
Joseph_Levine_(philosopher),1952,1952-01-17,
Peter_Vallentyne,1952,1952-03-25,
Bernard_Stiegler,1952,1952-04-01,
Javed_Ahmad_Ghamidi,1952,1952-04-07,
Javed_Ahmad_Ghamidi,1952,1952-04-07,
Avital_Ronell,1952,1952-04-15,
Claudine_Tiercelin,1952,1952-06-02,
José_Luis_Lezama,1952,1952-06-04,
Jonathan_D._Moreno,1952,1952-06-11,
Peter_Carruthers_(philosopher),1952,1952-06-16,
Patrick_Dunleavy,1952,1952-06-21,
Charles_Taliaferro,1952,1952-08-25,
Amina_Wadud,1952,1952-09-25,
Francis_Fukuyama,1952,1952-10-27,
David_Graddol,1953,1953,
Catherine_Keller_(theologian),1953,1953,
Michael_J._Sandel,1953,1953-03-05,
Clive_Hamilton,1953,1953-03-12,
Sergei_Starostin,1953,1953-03-24,2005
Norbert_Bolz,1953,1953-04-17,
Dada_Maheshvarananda,1953,1953-05-11,
Cornel_West,1953,1953-06-02,
Thomas_Pogge,1953,1953-08-13,
Jeremy_Waldron,1953,1953-10-13,
Laurie_Shrage,1953,1953-12-04,
Muhammad_Akbar,1954,1954-11-07,2000
Salman_Husaini_Nadwi,1954,1954,
Pascal_Engel,1954,1954-01-17,
Anthony_Weston,1954,1954,
Pascal_Engel,1954,1954-01-17,
John_Joseph_Haldane,1954,1954-02-19,
Miško_Šuvaković,1954,1954-02-24,
Maria_Baghramian,1954,1954-03-21,
Kwame_Anthony_Appiah,1954,1954-05-08,
P._K._Pokker,1954,1954-06-01,
Patrick_J._Monahan,1954,1954-06-10,
Helmut_Wautischer,1954,1954-06-15,
Susan_Hurley,1954,1954-09-16,2007
Rosi_Braidotti,1954,1954-09-28,
Peter_Lipton,1954,1954-10-09,2007
Leonard_Lawlor,1954,1954-11-02,
Natalia_Magnat,1954,1954-11-05,1997
Muhammad_Akbar,1954,1954-11-07,2000
Laurence_A._Rickels,1954,1954-12-02,
Gary_Peller,1955,1955,
Mir_Tanha_Yousafi,1955,1955-01-01,
Scott_Sagan,1955,1955,
Mookie_Tenembaum,1955,1955,
David_Schmidtz,1955,1955,
Abdur_Rahman_(Islamic_scholar),1955,1955,
Abdur_Rahman_(Islamic_scholar),1955,1955,
Renaud_Barbaras,1955,1955,
Gerry_Stoker,1955,1955-02-04,
Susan_Neiman,1955,1955-03-27,
Stephen_Walt,1955,1955-07-02,
Timothy_Williamson,1955,1955-08-06,
Wendy_Brown_(political_scientist),1955,1955-11-28,
Brian_Massumi,1956,1956,
Norbert_Schmitt,1956,1956-11-10,
Mostafa_Malekian,1956,1956-01-01,
Éric_Geoffroy,1956,1956,
Judith_Butler,1956,1956-02-24,
Karen_Barad,1956,1956-04-29,
Nijaz_Ibrulj,1956,1956-07-02,
Matti_Häyry,1956,1956-09-20,
Fred_Landman,1956,1956-10-28,
Norbert_Schmitt,1956,1956-11-10,
Stephen_A._Webb,1956,1956-11-28,
Mauro_Carbone,1956,1956-12-08,
Jaroslav_Peregrin,1957,1957,
Andy_Clark,1957,1957,
Lauren_Berlant,1957,1957,
Douglas_Groothuis,1957,1957-01-03,
Karen_A._Cerulo,1957,1957,
Douglas_Groothuis,1957,1957-01-03,
Peter_Ludlow,1957,1957-01-16,
Ray_Monk,1957,1957-02-15,
Jane_Bennett_(political_theorist),1957,1957-07-31,
Brad_Hooker,1957,1957-09-13,
Ricardo_Forster,1957,1957-09-26,
Kuruvilla_Pandikattu,1957,1957-11-28,
Mahmoud_Mehrmohammadi,1958,1958,
James_Giles_(philosopher),1958,1958,
Étienne_Klein,1958,1958-04-01,
Mohammad_Ilkhani,1958,1958,
Hafiz_Akif_Saeed,1958,1958-01-02,
Stephen_Neale,1958,1958-01-09,
Hent_de_Vries,1958,1958-02-24,
Alexander_Tarasov,1958,1958-03-08,
Thomas_Metzinger,1958,1958-03-12,
Étienne_Klein,1958,1958-04-01,
Boris_Kagarlitsky,1958,1958-08-29,
Annemarie_Mol,1958,1958-09-13,
Amina_Mama,1958,1958-09-19,
Masahiro_Morioka,1958,1958-09-25,
Michel_Onfray,1959,1959-01-01,
Byung-Chul_Han,1959,1959,
Catherine_Malabou,1959,1959,
Elena_Oznobkina,1959,1959-04-25,2010
Elena_Oznobkina,1959,1959-04-25,2010
Mohsen_Kadivar,1959,1959-06-08,
Matthew_Kramer,1959,1959-06-09,
Jonathan_Wolff_(philosopher),1959,1959-06-25,
Yvanka_B._Raynova,1959,1959-10-16,
Martin_Kusch,1959,1959-10-19,
Jesús_Padilla_Gálvez,1959,1959-10-28,
Zoltán_Dörnyei,1960,1960-03-11,
Mylan_Engel,1960,1960,
Francis_J._Beckwith,1960,1960,
Justin_Oakley,1960,1960,
Michael_Hardt,1960,1960,
Stephen_Hicks,1960,1960-08-19,
Kim_Sawchuk,1960,1960,
Ja'afar_Mahmud_Adam,1960,1960-02-12,2007
Simon_Critchley,1960,1960-02-27,
Zoltán_Dörnyei,1960,1960-03-11,
Vittorio_Hösle,1960,1960-06-25,
Stephen_Hicks,1960,1960-08-19,
Graham_Oppy,1960,1960-10-06,
Philippe_Sands,1960,1960-10-17,
Keith_Ansell-Pearson,1960,1960-11-11,
Mohammad_Mansoornejad,1961,1961,
Liu_Junning,1961,1961,
Sandra_Laugier,1961,1961,
Rae_Helen_Langton,1961,1961,
Gregg_Lambert,1961,1961-08-08,
Roger_Crisp,1961,1961-03-23,
Lorella_Cedroni,1961,1961-05-24,2013
Craig_Bartholomew,1961,1961-08-03,
Gregg_Lambert,1961,1961-08-08,
McKenzie_Wark,1961,1961-09-10,
Rein_Raud,1961,1961-12-21,
Stephen_Mulhall,1962,1962,
Lewis_Gordon,1962,1962,
Will_Kymlicka,1962,1962,
Renata_Salecl,1962,1962,
Robert_Stern_(philosopher),1962,1962,
Muhammad_Tahir,1962,1962-03-21,
Aleksandr_Dugin,1962,1962-01-07,
Nick_Land,1962,1962-01-17,
Muhammad_Tahir,1962,1962-03-21,
Tariq_Ramadan,1962,1962-08-26,
Paul_Copan,1962,1962-09-26,
Claudio_Canaparo,1962,1962-10-07,
Lori_Gruen,1962,1962-10-30,
Bijan_Abdolkarimi,1963,1963,
Mark_Bevir,1963,1963,
Mark_Kingwell,1963,1963-03-01,
Anthony_Beavers,1963,1963-05-08,
Mark_Alan_Walker,1963,1963-06-22,
Robert_Vrbnjak,1963,1963-06-30,
Kiarina_Kordela,1963,1963-07-13,
Pascal_Etcheber,1963,1963-08-02,
Julian_Savulescu,1963,1963-12-22,
Ian_Rumfitt,1964,1964,
Massimo_Pigliucci,1964,1964-01-16,
Roderick_T._Long,1964,1964-02-04,
Duran_Çetin,1964,1964-02-15,
Duran_Çetin,1964,1964-02-15,
Martin_van_Hees,1964,1964-07-26,
Luciano_Floridi,1964,1964-11-16,
Richard_David_Precht,1964,1964-12-08,
Simon_Glendinning,1964,1964-12-13,
Ulla_Wessels,1965,1965,
Bryan_Reynolds,1965,1965,
Ray_Brassier,1965,1965,
Johan_Braeckman,1965,1965,
Javier_Gomá,1965,1965,
Jean-Yves_Béziau,1965,1965-01-15,
Mario_Kopić,1965,1965-03-13,
Desidério_Murcho,1965,1965-05-18,
Stephen_Mumford,1965,1965-07-31,
Peg_O'Connor,1965,1965-10-06,
Karen_Alter,1965,1965-10-23,
Gregory_Loewen,1966,1966-01-31,
Nader_El-Bizri,1966,1966,
John_Armstrong_(British_writer/philosopher),1966,1966,
Peter_Boghossian,1966,1966,
Gregory_Loewen,1966,1966-01-31,
Mario_Javier_Saban,1966,1966-02-12,
Phillip_Blond,1966,1966-03-01,
David_Chalmers,1966,1966-04-20,
Hector_Zagal,1966,1966-06-06,
Oleg_Khoma,1966,1966-10-30,
Gary_Chartier,1966,1966-12-30,
Alice_Crary,1967,1967,
Judith_Kelley,1967,1967-04-16,
Quentin_Meillassoux,1967,1967,
Vojin_Rakić,1967,1967-02-01,
Vojin_Rakić,1967,1967-02-01,
Judith_Kelley,1967,1967-04-16,
Jeff_Stilwell,1967,1967-06-21,
Mattias_Kumm,1967,1967-08-15,
Ady_Jean-Gardy,1967,1967-09-15,
Dan_Zahavi,1967,1967-11-06,
Edward_Feser,2014,1968,
Edward_Feser,2014,1968,
Robert_Maximilian_de_Gaynesford,1968,1968-01-02,
James_Otteson,1968,1968-06-19,
Iain_Thomson,1968,1968,
Robert_Maximilian_de_Gaynesford,1968,1968-01-02,
Jeremy_Avigad,1968,1968-01-09,
Graham_Harman,1968,1968-05-09,
Alexey_Kylasov,1968,1968-05-09,
Paul_Dolan_(academic),1968,1968-05-10,
Timothy_Morton,1968,1968-06-19,
James_Otteson,1968,1968-06-19,
Christoph_Luetge,1969,1969-11-10,
Kathryn_Norlock,1969,1969,
Erin_Manning_(theorist),1969,1969-02-01,
Grace_Ji-Sun_Kim,1969,1969-05-04,
Federico_Ferrari,1969,1969-09-15,
Christoph_Luetge,1969,1969-11-10,
Michael_Huemer,1969,1969-12-27,
Berit_Brogaard,1970,1970-08-28,
Gualtiero_Piccinini,1970,1970-11-11,
Danielle_Allen,1971,1971,
Eoin_Ó_Broin,1972,1972,
Chris_Bateman,1972,1972-01-01,
Pavel_Gregorić,1972,1972-04-03,
Joanne_Faulkner,1972,1972-04-14,
Austin_Dacey,1972,1972-04-19,
Alexander_Pruss,1973,1973-01-05,
Peter_Rollins,1973,1973-03-31,
Sadat_Husaini,1973,1973-06-07,
Ilgar_Ibrahimoglu,1973,1973-11-05,
Sabine_Carey,1974,1974,
Faraz_Rabbani,1974,1974,
Giles_Hooper,1974,1974,
Susanna_Schellenberg,1974,1974-01-11,
Séverine_Deneulin,1974,1974-01-15,
Anine_Kierulf,1974,1974-03-03,
Tim_Lewens,1974,1974-06-29,
Damon_Young,1975,1975,
Constantine_Sandis,1976,1976-10-01,
Martin_Hägglund,1976,1976-11-23,
Anthony_Metivier,1977,1977-02-27,
Alasdair_Cochrane,1978,1978,
Douglas_Kutach,1979,1979-11-25,
Douglas_Kutach,1979,1979-11-25,
Carson_Cistulli,1979,1979-12-23,
Benedict_Beckeld,1980,1980-01-16,
Markus_Gabriel,1980,1980-04-06,
Michael_Marder,1980,1980-05-03,
Jason_Silva,1982,1982-02-06,
Srećko_Horvat,1983,1983-02-28,
Julia_Galef,1983,1983-07-04,
Maarten_Boudry,1984,1984-08-15,
Idriss_Aberkane,1986,1986,
Leonardo_Caffo,1988,1988-11-22,
Leonardo_Caffo,1988,1988-11-22,
Nedim_Jahić,1989,1989-02-02,
Thales,-624,-624,-546
Thales,-624,-624,-546
Thales,-624,-624,-546
Thales,-624,-624,-546
Pythagoras,-570,-570,-495
Confucius,-551,-551-09-28,-479
Confucius,-551,-551-09-28,-479
Heraclitus,-535,-535,-475
Parmenides,-515,-515,-460
Empedocles,-490,-490,-430
Protagoras,-490,-490,-420
Zeno_of_Elea,-490,-490,-430
Gorgias,-485,-487,-380
Gorgias,-485,-487,-380
Socrates,-470,-470,-399
Socrates,-470,-470,-399
Mozi,-470,-470,-391
Democritus,-460,-460,-370
Antisthenes,-445,-445,-365
Aristippus,-435,-435,-356
Archytas,-428,-428,-347
Plato,-428,-428,-348
Plato,-428,-428,-348
Plato,-428,-428,-348
Plato,-428,-428,-348
Speusippus,-408,-408,0339
Zoilus,-400,-400,-320
Xenocrates,-396,-396,0314
Xenocrates,-396,-396,0314
Shen_Dao,-350,-395,-275
Shen_Dao,-350,-395,-275
Shen_Dao,-350,-395,-275
Shen_Dao,-350,-395,-275
Mencius,-372,-372,-289
Theophrastus,-371,-371,-287
Zhuang_Zhou,-369,-369,-286
Pyrrho,-360,-360,-270
Epicurus,-341,-341,-270
Zeno_of_Citium,-334,-334,-262
Metrodorus_of_Lampsacus_(the_younger),-331,-331,0278
Metrodorus_of_Lampsacus_(the_younger),-331,-331,0278
Cleanthes,-330,-330,-230
Arcesilaus,-316,-316,0241
Arcesilaus,-316,-316,0241
Carneades,-214,-214,-128
Carneades,-214,-214,-128
Carneades,-214,-214,-128
Carneades,-214,-214,-128
Panaetius,-185,-185,0110
Panaetius,-185,-185,0110
Posidonius,-135,-135,-051
Philodemus,-110,-110,0040
Seneca_the_Younger,-004,-004,0065
