"subject","predicate","object"
"http://dbpedia.org/resource/Cornelius_Van_Til","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Rousas_Rushdoony"
"http://dbpedia.org/resource/Cornelius_Van_Til","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Richard_L._Pratt,_Jr."
"http://dbpedia.org/resource/Cornelius_Van_Til","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/D._H._Th._Vollenhoven"
"http://dbpedia.org/resource/Cornelius_Van_Til","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Herman_Bavinck"
"http://dbpedia.org/resource/Cornelius_Van_Til","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Abraham_Kuyper"
"http://dbpedia.org/resource/Cornelius_Van_Til","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/B._B._Warfield"
"http://dbpedia.org/resource/Cornelius_Van_Til","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Hendrik_G._Stoker"
"http://dbpedia.org/resource/Cornelius_Van_Til","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/John_Calvin"
"http://dbpedia.org/resource/Cornelius_Van_Til","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Herman_Dooyeweerd"
"http://dbpedia.org/resource/Eleanor_Duckworth","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jean_Piaget"
"http://dbpedia.org/resource/Eleanor_Duckworth","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Bärbel_Inhelder"
"http://dbpedia.org/resource/Norman_O._Brown","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Norman_O._Brown","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Georges_Bataille","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Georges_Bataille","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Georges_Bataille","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Sigmund_Freud"
"http://dbpedia.org/resource/Philip_Lindholm","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Emmanuel_Levinas"
"http://dbpedia.org/resource/Philip_Lindholm","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Philip_Lindholm","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Albert_and_David_Maysles"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Johann_Gottfried_Herder"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Knutzen"
"http://dbpedia.org/resource/Johann_Georg_Hamann","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/David_Hume"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Paul_Krugman"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Ronald_Dworkin"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jürgen_Habermas"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Thomas_Nagel"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Amartya_Sen"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Onora_O'Neill,_Baroness_O'Neill_of_Bengarve"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Christine_Korsgaard"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Thomas_Pogge"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/T._M._Scanlon"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Joshua_Cohen_(philosopher)"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Claudia_Card"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Susan_Neiman"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/John_Stuart_Mill"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Isaiah_Berlin"
"http://dbpedia.org/resource/John_Rawls","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/H._L._A._Hart"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/William_A._Earle"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hannah_Arendt"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hans-Georg_Gadamer"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Paul_Ricœur"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Meister_Eckhart"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Nicholas_of_Cusa"
"http://dbpedia.org/resource/Karl_Jaspers","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Samuel_Beckett"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Antonin_Artaud"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Guillaume_Apollinaire"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Pier_Paolo_Pasolini"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/John_Waters"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Guy_Debord"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Camille_Paglia"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Simone_de_Beauvoir"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Pierre_Klossowski"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Georges_Bataille"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Voltaire"
"http://dbpedia.org/resource/Marquis_de_Sade","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jean-Jacques_Rousseau"
"http://dbpedia.org/resource/Mozi","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/School_of_Names"
"http://dbpedia.org/resource/Mulla_Sadra","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Ruhollah_Khomeini"
"http://dbpedia.org/resource/Mulla_Sadra","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Muhammad_Husayn_Tabataba'i"
"http://dbpedia.org/resource/Mulla_Sadra","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Morteza_Motahhari"
"http://dbpedia.org/resource/Norbert_Elias","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Anthony_Giddens,_Baron_Giddens"
"http://dbpedia.org/resource/Norbert_Elias","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Pierre_Bourdieu"
"http://dbpedia.org/resource/Norbert_Elias","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Eric_Dunning"
"http://dbpedia.org/resource/Norbert_Elias","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Richard_Hönigswald"
"http://dbpedia.org/resource/Norbert_Elias","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Mannheim"
"http://dbpedia.org/resource/Northrop_Frye","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Margaret_Atwood"
"http://dbpedia.org/resource/Northrop_Frye","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/B._W._Powe"
"http://dbpedia.org/resource/Northrop_Frye","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Harold_Bloom"
"http://dbpedia.org/resource/Northrop_Frye","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Giambattista_Vico"
"http://dbpedia.org/resource/Northrop_Frye","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/I._A._Richards"
"http://dbpedia.org/resource/Northrop_Frye","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/F._R._Leavis"
"http://dbpedia.org/resource/Northrop_Frye","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Oswald_Spengler"
"http://dbpedia.org/resource/Northrop_Frye","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/William_Blake"
"http://dbpedia.org/resource/Othmar_Spann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Herman_Dooyeweerd"
"http://dbpedia.org/resource/Othmar_Spann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Oskar_Morgenstern"
"http://dbpedia.org/resource/Othmar_Spann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Eric_Voegelin"
"http://dbpedia.org/resource/Othmar_Spann","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Friedrich_Hayek"
"http://dbpedia.org/resource/Othmar_Spann","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Adam_Müller"
"http://dbpedia.org/resource/Samuel_Edward_Konkin_III","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Lysander_Spooner"
"http://dbpedia.org/resource/Samuel_Edward_Konkin_III","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ludwig_von_Mises"
"http://dbpedia.org/resource/Samuel_Edward_Konkin_III","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Robert_LeFevre"
"http://dbpedia.org/resource/Samuel_Edward_Konkin_III","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/James_J._Martin"
"http://dbpedia.org/resource/Samuel_Edward_Konkin_III","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Harry_Elmer_Barnes"
"http://dbpedia.org/resource/Samuel_Edward_Konkin_III","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/C._Wright_Mills"
"http://dbpedia.org/resource/Samuel_Edward_Konkin_III","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Murray_Rothbard"
"http://dbpedia.org/resource/Tibor_R._Machan","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ayn_Rand"
"http://dbpedia.org/resource/William_E._Blackstone","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Theodor_Herzl"
"http://dbpedia.org/resource/William_E._Blackstone","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/John_Nelson_Darby"
"http://dbpedia.org/resource/William_E._Blackstone","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/James_H._Brookes"
"http://dbpedia.org/resource/William_E._Blackstone","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Dwight_L._Moody"
"http://dbpedia.org/resource/Albert_Hofstadter","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Albert_Hofstadter","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Albert_Hofstadter","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Algernon_Sidney","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/David_Hartley_(philosopher)","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/William_Wordsworth"
"http://dbpedia.org/resource/David_Hartley_(philosopher)","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/James_Mill"
"http://dbpedia.org/resource/David_Hartley_(philosopher)","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/William_James"
"http://dbpedia.org/resource/David_Hartley_(philosopher)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/John_Locke"
"http://dbpedia.org/resource/David_Hartley_(philosopher)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Isaac_Newton"
"http://dbpedia.org/resource/David_Hartley_(philosopher)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Thomas_Reid"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jürgen_Moltmann"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Ernesto_Balducci"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_May"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Ernst_Bloch","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Oswald_Külpe"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Wilbur_Marshall_Urban"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Susanne_Langer"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Leo_Strauss"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Ernst_Cassirer","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Hermann_Cohen"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Félix_Ravaisson-Mollien"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Victor_Cousin"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Paul_Tillich"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Samuel_Taylor_Coleridge"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Gilles_Deleuze"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Georg_Anton_Friedrich_Ast"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Slavoj_Žižek"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Charles_Sanders_Peirce"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Isaac_Bernays"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Karl_Christian_Friedrich_Krause"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Carl_Jung"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Charles_Secrétan"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Emil_Fackenheim"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Alexandru_Hâjdeu"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Iain_Hamilton_Grant"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jakob_Böhme"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Hölderlin"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Heinrich_Jacobi"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Johann_Gottlieb_Fichte"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Carl_Friedrich_Kielmeyer"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Baruch_Spinoza"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Johann_Wolfgang_von_Goethe"
"http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Johann_Gottfried_Herder"
"http://dbpedia.org/resource/Gila_Sher","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Richard_Tieszen"
"http://dbpedia.org/resource/Gila_Sher","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/John_Etchemendy"
"http://dbpedia.org/resource/Gila_Sher","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Charles_Parsons_(philosopher)"
"http://dbpedia.org/resource/Gila_Sher","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Willard_Van_Orman_Quine"
"http://dbpedia.org/resource/Gila_Sher","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Alfred_Tarski"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Costanzo_Preve"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Moishe_Postone"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Karl_Polanyi"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Richard_D._Wolff"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Lucien_Goldmann"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Tom_Rockmore"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Walter_Benjamin"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Guy_Debord"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Karel_Kosík"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georges_Sorel"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Engels"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Rosa_Luxemburg"
"http://dbpedia.org/resource/György_Lukács","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Vladimir_Lenin"
"http://dbpedia.org/resource/Henri_Lefebvre","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Guy_Debord"
"http://dbpedia.org/resource/Henri_Lefebvre","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Petar_II_Petrović-Njegoš","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Radovan_Karadžić"
"http://dbpedia.org/resource/Petar_II_Petrović-Njegoš","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Vuk_Drašković"
"http://dbpedia.org/resource/Petar_II_Petrović-Njegoš","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Vukašin_Šoškoćanin"
"http://dbpedia.org/resource/Petar_II_Petrović-Njegoš","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Gavrilo_Princip"
"http://dbpedia.org/resource/Petar_II_Petrović-Njegoš","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karađorđe"
"http://dbpedia.org/resource/Petar_II_Petrović-Njegoš","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Sima_Milutinović_Sarajlija"
"http://dbpedia.org/resource/Peter_Ludlow","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jason_Stanley"
"http://dbpedia.org/resource/Peter_Ludlow","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Noam_Chomsky"
"http://dbpedia.org/resource/Peter_Ludlow","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/James_Higginbotham"
"http://dbpedia.org/resource/Peter_Ludlow","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Charles_Parsons_(philosopher)"
"http://dbpedia.org/resource/Roland_Barthes","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Roland_Barthes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ferdinand_de_Saussure"
"http://dbpedia.org/resource/Terrell_Ward_Bynum","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Gottlob_Frege"
